Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2022/05/17,22000.675,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2022/04/19,22000.613,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2022/03/15,22000.556,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2022/02/15,22000.493,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2022/01/11,22000.434,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2021/12/14,22000.376,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2021/11/09,22000.318,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2021/09/16,22000.194,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,,
21,0,Information,,,,Event21,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2022/08/16,19044.1889,,
21,0,Information,,,,Event21,Windows 11,21H2,Pro,2022/07/19,19044.1826,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2022/06/21,19044.1766,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2022/05/17,19044.1706,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2022/04/19,19044.1645,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2022/01/11,19044.1466,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2021/10/12,19044.1288,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2021/04/13,19043.928,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2022/08/16,19043.1889,,
21,0,Information,,,,Event21,Windows 11,21H1,Pro,2022/07/19,19043.1826,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2022/06/21,19043.1766,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2022/05/17,19043.1706,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2022/04/19,19043.1645,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2022/01/11,19043.1466,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2021/12/14,19043.1415,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2021/12/14,19043.1415,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2021/11/09,19043.1348,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2021/10/12,19043.1288,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2021/09/14,19043.1237,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2021/08/10,19043.1165,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2021/07/13,19043.111,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2021/06/08,19043.1052,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2022/04/19,19042.1645,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2022/01/11,19042.1466,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/05/11,19041.985,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/05/11,19041.985,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/04/13,19041.928,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/04/13,19041.928,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/03/09,19041.867,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/03/09,19041.867,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/02/09,19041.804,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/02/09,19041.804,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/01/12,19041.746,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/01/12,19041.746,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/12/08,19041.685,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2020/12/08,19041.685,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2020/11/19,19041.631,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/11/10,19041.63,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/10/13,19041.572,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/09/08,19041.508,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/08/11,19041.45,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/07/14,19041.388,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/06/09,19041.329,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/05/27,19041.264,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2020/04/16,19041.208,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2022/03/15,19041.1586,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
21,0,Information,,,,Event21,Windows 10,21H1,Pro,2022/02/15,19041.1526,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
21,0,Information,,,,Event21,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/11/09,19041.1348,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/10/12,19041.1288,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/09/14,19041.1237,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/08/10,19041.1165,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/07/13,19041.111,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/07/13,19041.111,,
21,0,Information,,,,Event21,Windows 10,2004,Pro,2021/06/08,19041.1052,,
21,0,Information,,,,Event21,Windows 10,20H2,Pro,2021/06/08,19041.1052,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/07/14,18363.959,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/06/09,18363.9,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/05/12,18363.836,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/04/14,18363.778,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/03/12,18363.72,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/02/11,18363.657,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/01/14,18363.592,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2019/12/10,18363.535,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2019/10/05,18363.418,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2021/06/08,18363.1621,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2021/05/11,18363.1556,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2021/04/13,18363.15,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2021/03/09,18363.144,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2021/02/11,18363.1379,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2021/01/12,18363.1316,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/12/08,18363.1256,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/11/10,18363.1198,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/10/13,18363.1139,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/09/08,18363.1082,,
21,0,Information,,,,Event21,Windows 10,1909,Pro,2020/08/11,18363.1016,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2020/07/14,18362.959,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2020/05/12,18362.836,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2020/03/12,18362.72,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2020/02/11,18362.657,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2019/12/10,18362.535,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2019/11/12,18362.476,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2019/09/10,18362.356,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2019/03/29,18362.3,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2019/07/09,18362.239,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2019/06/11,18362.175,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2020/12/08,18362.1256,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2020/11/10,18362.1198,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2020/10/13,18362.1139,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2020/09/08,18362.1082,,
21,0,Information,,,,Event21,Windows 10,1903,Pro,2019/12/10,18362.1016,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/01/14,17763.973,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/01/14,17763.973,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/12/10,17763.914,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2019/12/10,17763.914,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/11/12,17763.864,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2019/11/12,17763.864,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/10/08,17763.805,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/09/10,17763.737,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2019/09/10,17763.737,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/08/13,17763.678,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2019/08/13,17763.678,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/07/09,17763.615,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/06/11,17763.557,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/05/19,17763.504,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/04/09,17763.437,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/03/12,17763.379,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2019/03/12,17763.379,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2019/02/12,17763.316,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/01/08,17763.253,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2018/12/11,17763.194,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/11/10,17763.1577,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/10/13,17763.1518,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/09/08,17763.1457,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/08/11,17763.1397,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/07/14,17763.1339,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/06/09,17763.1282,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/05/12,17763.1217,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/04/14,17763.1158,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/03/12,17763.1098,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2018/11/13,17763.107,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2018/11/13,17763.107,,
21,0,Information,,,,Event21,Windows 10,1809,Pro,2020/02/11,17763.1039,,
21,0,Information,,,,Event21,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/08/13,17134.95,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/07/09,17134.885,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/06/11,17134.829,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/05/19,17134.766,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/04/09,17134.706,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/03/12,17134.648,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/01/08,17134.523,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2018/09/11,17134.285,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2018/08/14,17134.228,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2018/06/12,17134.112,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,2019/09/10,17134.1006,,
21,0,Information,,,,Event21,Windows 10,1803,Pro,1970/01/01,17134.1,,
21,0,Information,,,,Event21,Windows 10,1709,Pro,2017/11/14,16299.64,,
21,0,Information,,,,Event21,Windows 10,1709,Pro,2017/11/14,16299.15,,
21,0,Information,,,,Event21,Windows 10,1709,Pro,2017/12/12,16299.125,,
21,0,Information,,,,Event21,Windows 10,1703,Pro,2017/07/11,15063.483,,
21,0,Information,,,,Event21,Windows 10,1703,Pro,2017/06/13,15063.413,,
21,0,Information,,,,Event21,Windows 10,1703,Pro,2017/03/20,15063.0,,
21,0,Information,,,,VolumeWrite,Windows 10,1607,Pro,2016/11/08,14393.447,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/08/16,22000.856,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/07/19,22000.795,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/06/21,22000.739,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/05/17,22000.675,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/04/19,22000.613,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/03/15,22000.556,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/02/15,22000.493,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/01/11,22000.434,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2021/12/14,22000.376,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2021/11/09,22000.318,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2021/09/16,22000.194,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,,
22,0,Information,,,,Event22,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2022/08/16,19044.1889,,
22,0,Information,,,,Event22,Windows 11,21H2,Pro,2022/07/19,19044.1826,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2022/06/21,19044.1766,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2022/05/17,19044.1706,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2022/04/19,19044.1645,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2022/01/11,19044.1466,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2021/10/12,19044.1288,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2021/04/13,19043.928,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2022/08/16,19043.1889,,
22,0,Information,,,,Event22,Windows 11,21H1,Pro,2022/07/19,19043.1826,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2022/06/21,19043.1766,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2022/05/17,19043.1706,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2022/04/19,19043.1645,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2022/01/11,19043.1466,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2021/12/14,19043.1415,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2021/12/14,19043.1415,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2021/11/09,19043.1348,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2021/10/12,19043.1288,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2021/09/14,19043.1237,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2021/08/10,19043.1165,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2021/07/13,19043.111,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2021/06/08,19043.1052,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2022/04/19,19042.1645,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2022/01/11,19042.1466,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/05/11,19041.985,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/05/11,19041.985,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/04/13,19041.928,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/04/13,19041.928,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/03/09,19041.867,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/03/09,19041.867,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/02/09,19041.804,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/02/09,19041.804,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/01/12,19041.746,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/01/12,19041.746,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/12/08,19041.685,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2020/12/08,19041.685,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2020/11/19,19041.631,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/11/10,19041.63,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/10/13,19041.572,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/09/08,19041.508,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/08/11,19041.45,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/07/14,19041.388,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/06/09,19041.329,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/05/27,19041.264,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2020/04/16,19041.208,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2022/03/15,19041.1586,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
22,0,Information,,,,Event22,Windows 10,21H1,Pro,2022/02/15,19041.1526,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
22,0,Information,,,,Event22,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/11/09,19041.1348,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/10/12,19041.1288,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/09/14,19041.1237,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/08/10,19041.1165,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/07/13,19041.111,,
22,0,Information,,,,Event22,Windows 10,20H2,Pro,2021/07/13,19041.111,,
22,0,Information,,,,Event22,Windows 10,2004,Pro,2021/06/08,19041.1052,,
