Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/07/14,18363.959,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/06/09,18363.9,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/05/12,18363.836,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/04/14,18363.778,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/03/12,18363.72,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/02/11,18363.657,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/01/14,18363.592,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2019/12/10,18363.535,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2019/10/05,18363.418,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2021/04/13,18363.15,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2021/03/09,18363.144,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2020/07/14,18362.959,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2020/05/12,18362.836,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2020/03/12,18362.72,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2020/02/11,18362.657,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2019/12/10,18362.535,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2019/11/12,18362.476,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2019/09/10,18362.356,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2019/03/29,18362.3,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2019/07/09,18362.239,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2019/06/11,18362.175,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2020/01/14,17763.973,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/12/10,17763.914,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/11/12,17763.864,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/10/08,17763.805,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/09/10,17763.737,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/08/13,17763.678,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/07/09,17763.615,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/06/11,17763.557,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/05/19,17763.504,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/04/09,17763.437,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/03/12,17763.379,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2019/02/12,17763.316,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1803,Pro,2019/01/08,17763.253,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2018/12/11,17763.194,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
116,0,Information,Microsoft-Windows-BranchCacheMonitoring/Analytic,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,A block response for block ID={BlockId} of Segment={SegmentId} with size={BlockSize} has been sent to peer {HostName},{BlockId} | {SegmentId} | {BlockSize} | {HostName}
